Ticker,Price,Market Cap,Date
BFT,0.04999,31495259.90,01/09/2018
C20,0.7766,31334063.78,01/09/2018
QKC,0.03904,31293530.37,01/09/2018
ANT,1.08,30506102.08,01/09/2018
SFT,0.01969,30386453.71,01/09/2018
TNB,0.01262,29789611.40,01/09/2018
ATX,0.03605,29706715.82,01/09/2018
SOC,0.02012,29468924.17,01/09/2018
CND,0.02021,29225360.06,01/09/2018
BLOCK,5.49,29130278.75,01/09/2018
PART,3.61,29107838.88,01/09/2018
NEC,0.3524,29018689.62,01/09/2018
EDR,0.05345,28944912.35,01/09/2018
AGI,0.05309,28652877.10,01/09/2018
DAX,0.07722,28594844.57,01/09/2018
SMT,0.02017,28508597.92,01/09/2018
QSP,0.0459,28336641.98,01/09/2018
RUFF,0.0302,28077489.39,01/09/2018
BCO,1.04,27951555.49,01/09/2018
RDN,0.5481,27499540.24,01/09/2018
LKY,0.7718,27148908.33,01/09/2018
DATA,0.04008,27138016.80,01/09/2018
GTC,0.03544,26986201.71,01/09/2018
TRUE,0.5781,26850306.69,01/09/2018
EDO,0.9173,26842690.88,01/09/2018
POE,0.01129,26605698.93,01/09/2018
STQ,0.002695,26463913.26,01/09/2018
CS,0.1895,26365645.12,01/09/2018
BHP,1.17,26170691.12,01/09/2018
EDG,0.2733,26136509.52,01/09/2018
MDS,0.02528,26075131.93,01/09/2018
XWC,0.1043,26027766.43,01/09/2018
UNO,130.37,25965972.27,01/09/2018
AMB,0.1779,25729793.04,01/09/2018
VEE,0.01303,25647949.91,01/09/2018
BOS,0.05719,25545647.75,01/09/2018
XDN,0.003665,25390367.31,01/09/2018
TEL,0.0007925,25387018.16,01/09/2018
UBQ,0.5976,25290639.60,01/09/2018
XPM,1.00,24822610.28,01/09/2018
ABT,0.2621,24497504.27,01/09/2018
GVT,6.49,24191239.19,01/09/2018
R,0.1297,24188708.81,01/09/2018
MFT,0.009456,24045521.33,01/09/2018
PLR,0.09255,24001801.20,01/09/2018
LCC,0.04078,23843932.85,01/09/2018
ITC,0.3757,23518638.67,01/09/2018
RKT,0.04973,23424103.46,01/09/2018
SKB,0.009012,23276797.22,01/09/2018
SRN,0.1009,23143543.98,01/09/2018
BAY,0.02281,23084174.21,01/09/2018
POA,0.1045,22896225.16,01/09/2018
BCI,1.23,22543363.70,01/09/2018
MEDX,0.007131,22537120.36,01/09/2018
TPAY,1.44,22435858.04,01/09/2018
WGR,0.1215,22237376.96,01/09/2018
TKY,0.004366,22094267.57,01/09/2018
VIA,0.9548,22041126.87,01/09/2018
XAS,0.2342,21861955.90,01/09/2018
FXT,0.02939,21818399.39,01/09/2018
DBC,0.0145,21754457.15,01/09/2018
GNX,0.06564,21733630.25,01/09/2018
BITCNY,0.1501,21675850.88,01/09/2018
SNM,0.0595,21397020.34,01/09/2018
ECA,0.0007748,21260680.29,01/09/2018
BTCD,16.29,20992657.98,01/09/2018
BURST,0.01047,20727867.57,01/09/2018
MOD,0.9673,20570435.23,01/09/2018
BTO,0.04022,20512195.26,01/09/2018
SPHTX,0.1044,20171601.41,01/09/2018
KEY,0.008122,19745366.22,01/09/2018
XET,0.3241,19590853.35,01/09/2018
SLS,19.27,19483563.83,01/09/2018
DEW,0.1843,19027394.75,01/09/2018
NAV,0.3008,19018437.92,01/09/2018
SEELE,0.03228,18993164.37,01/09/2018
MTC,0.08542,18847104.43,01/09/2018
OCN,0.003967,18841819.72,01/09/2018
QRL,0.3623,18841560.84,01/09/2018
CPC,0.04952,18657261.44,01/09/2018
EMC2,0.08462,18406179.51,01/09/2018
KICK,0.03514,18282676.41,01/09/2018
BTX,1.16,18245564.22,01/09/2018
COV,1.04,18225531.88,01/09/2018
ION,0.8411,18024398.67,01/09/2018
LGO,0.1409,17913753.56,01/09/2018
ZPT,0.03578,17888536.68,01/09/2018
CSC,0.0004958,17833891.35,01/09/2018
MTL,0.6836,17821656.86,01/09/2018
LEO,0.1749,17797775.27,01/09/2018
XD,0.1242,17678734.57,01/09/2018
GCR,0.1682,17582719.55,01/09/2018
LYL,0.003539,17461299.12,01/09/2018
JNT,0.1091,17458138.47,01/09/2018
EOSDAC,0.0261,17243434.70,01/09/2018
NGC,0.2968,17114901.05,01/09/2018
IOTX,0.01495,17055918.73,01/09/2018
DCC,0.01214,17049112.39,01/09/2018
UCASH,0.002075,16933969.62,01/09/2018
PRE,0.1092,16931496.00,01/09/2018
PPP,0.2038,16816455.98,01/09/2018
DTR,0.01369,16679348.56,01/09/2018
LEND,0.01516,16675394.36,01/09/2018
PURA,0.09508,16592675.70,01/09/2018
ADX,0.2246,16489364.60,01/09/2018
UTT,0.4398,16420405.19,01/09/2018
QLC,0.06729,16148455.74,01/09/2018
DBET,0.1237,16146046.42,01/09/2018
TCT,0.03335,16056843.33,01/09/2018
REN,0.02746,16050899.28,01/09/2018
XSN,0.226,15994750.67,01/09/2018
SBD,1.03,15982539.99,01/09/2018
AST,0.1064,15958925.71,01/09/2018
NLG,0.03848,15902847.71,01/09/2018
SNGLS,0.02611,15665089.71,01/09/2018
MNX,3.74,15623175.64,01/09/2018
DNT,0.02603,15616837.89,01/09/2018
PAC,0.003426,15393464.01,01/09/2018
UTK,0.03408,15334743.82,01/09/2018
INT,0.05002,15270828.35,01/09/2018
PHX,0.01834,15213329.90,01/09/2018
XBY,0.03532,15187711.64,01/09/2018
TOMO,0.2758,15171258.15,01/09/2018
GAME,0.2352,15138339.10,01/09/2018
DTA,0.00326,15080352.20,01/09/2018
MDA,0.7629,14975841.44,01/09/2018
OST,0.04007,14908056.06,01/09/2018
LBA,0.05034,14730925.85,01/09/2018
RNTB,0.01748,14716531.38,01/09/2018
TRAC,0.05262,14627176.70,01/09/2018
NEU,0.5076,14592353.68,01/09/2018
RNT,0.0599,14554837.44,01/09/2018
TIO,0.1607,14446627.72,01/09/2018
XCP,5.51,14426060.67,01/09/2018
HYDRO,0.005251,14220004.55,01/09/2018
EURS,1.16,14211102.45,01/09/2018
EKT,0.03118,14030637.87,01/09/2018
NANJ,0.0007204,13948646.99,01/09/2018
MET,1.73,13880906.52,01/09/2018
WAB,0.001542,13788212.86,01/09/2018
AEON,0.8673,13730558.19,01/09/2018
SOAR,0.01265,13610681.24,01/09/2018
BBC,0.02717,13582609.59,01/09/2018
HVN,0.03619,13570920.10,01/09/2018
SPANK,0.04516,13550038.46,01/09/2018
XTO,0.4078,13521230.23,01/09/2018
WINGS,0.15,13458458.81,01/09/2018
AU,45.11,13441529.27,01/09/2018
DGTX,0.01916,13413527.24,01/09/2018
UTNP,0.007261,13405879.86,01/09/2018
PI,0.03051,13378159.50,01/09/2018
VITE,0.0525,13312862.51,01/09/2018
SPD,0.003182,13262143.54,01/09/2018
BAX,0.0006303,13236648.93,01/09/2018
TERN,0.03195,13075121.78,01/09/2018
COB,0.03493,12968806.18,01/09/2018
CPT,0.0018,12953184.87,01/09/2018
MED,0.004335,12860695.61,01/09/2018
BOX,0.02077,12782246.35,01/09/2018
FTC,0.06008,12674890.87,01/09/2018
MSP,0.08971,12559293.21,01/09/2018
CLOAK,2.41,12508625.47,01/09/2018
ECC,0.0004984,12460348.08,01/09/2018
RFR,0.005079,12114595.05,01/09/2018
NKN,0.06866,11927528.52,01/09/2018
MWAT,0.02795,11817761.01,01/09/2018
MOBI,0.0306,11812524.64,01/09/2018
APIS,0.002659,11743117.26,01/09/2018
WPR,0.02454,11676006.39,01/09/2018
MRX,0.001288,11644744.21,01/09/2018
SCR,0.3937,11521953.97,01/09/2018
CNN,0.0006695,11520246.86,01/09/2018
LBC,0.06131,11472385.95,01/09/2018
MGO,0.116,11372922.63,01/09/2018
TKN,0.4661,11277429.37,01/09/2018
INK,0.02416,11209089.13,01/09/2018
BITUSD,1.05,11134205.66,01/09/2018
FAIR,0.2085,11089969.70,01/09/2018
RCN,0.02255,11083531.58,01/09/2018
XYO,0.002398,11036926.25,01/09/2018
PAYX,0.1612,11028781.22,01/09/2018
PST,0.2086,10992596.28,01/09/2018
APPC,0.1096,10968742.11,01/09/2018
IHT,0.02074,10947720.23,01/09/2018
GIN,3.71,10888166.77,01/09/2018
BITG,2.30,10879914.08,01/09/2018
HMQ,0.05817,10778976.34,01/09/2018
BWK,0.9648,10754754.48,01/09/2018
XNS,0.3467,10505743.20,01/09/2018
NIX,0.2652,10505404.20,01/09/2018
WABI,0.2302,10413865.73,01/09/2018
TTC,0.04615,10400717.49,01/09/2018
PPY,2.30,10323263.12,01/09/2018
XP,0.00004243,10259877.19,01/09/2018
RBY,0.3935,10236992.54,01/09/2018
FOTA,0.02228,10173909.77,01/09/2018
DCT,0.1983,10173880.68,01/09/2018
TNT,0.02369,10150058.92,01/09/2018
PLBT,2.55,10125873.37,01/09/2018
LPC,5.27,10081962.21,01/09/2018
POT,0.04566,10069706.31,01/09/2018
ATN,0.1194,10063663.89,01/09/2018
LYM,0.01336,10061867.43,01/09/2018
CPX,0.02283,10004252.30,01/09/2018
SHIFT,0.8079,9999515.33,01/09/2018
SWFTC,0.002741,9978208.31,01/09/2018
SXDT,0.121,9928219.18,01/09/2018
HOT,0.01411,9905308.17,01/09/2018
RMT,0.01903,9516463.62,01/09/2018
CLAM,2.95,9422518.58,01/09/2018
BITB,0.003554,9305067.14,01/09/2018
EXC,0.1375,9257661.13,01/09/2018
ADT,0.01539,9233578.29,01/09/2018
DMT,0.1823,9154629.52,01/09/2018
YEE,0.006671,9106703.60,01/09/2018
DPY,0.2011,9091553.28,01/09/2018
CMCT,0.01921,9033776.51,01/09/2018
FNKOS,0.06525,8978927.40,01/09/2018
CDT,0.01338,8955898.29,01/09/2018
XEL,0.0963,8828596.09,01/09/2018
SLT,1.73,8814125.36,01/09/2018
ARB,2.42,8804090.65,01/09/2018
DOCK,0.02045,8770133.71,01/09/2018
LUN,3.80,8722201.61,01/09/2018
GRID,0.2213,8684889.09,01/09/2018
EDC,0.009777,8664933.02,01/09/2018
CREDO,0.01572,8646660.79,01/09/2018
DAG,0.01365,8602205.45,01/09/2018
AURA,0.06392,8554888.24,01/09/2018
LET,0.01422,8534485.10,01/09/2018
PASC,0.3807,8532747.17,01/09/2018
PHR,0.5939,8528421.41,01/09/2018
FUEL,0.01616,8451306.72,01/09/2018
BIS,0.6885,8433159.54,01/09/2018
THC,0.03493,8424298.55,01/09/2018
BMC,0.3833,8400511.21,01/09/2018
NPW,0.7276,8378324.59,01/09/2018
GRC,0.02146,8376746.53,01/09/2018
DADI,0.1121,8352163.30,01/09/2018
RVR,0.03964,8323665.82,01/09/2018
MER,0.08321,8320910.48,01/09/2018
TFD,0.0167,8314945.71,01/09/2018
FLASH,0.009216,8294500.04,01/09/2018
ZEBI,0.01731,8289432.45,01/09/2018
TAU,0.05829,8289220.38,01/09/2018
DMD,2.83,8279372.37,01/09/2018
ECOB,0.01847,8208654.82,01/09/2018
BBR,0.6827,8192243.80,01/09/2018
SWM,0.1595,8151085.19,01/09/2018
YOYOW,0.02759,8053105.19,01/09/2018
COSM,0.02764,8017020.10,01/09/2018
VIBE,0.0399,7988965.22,01/09/2018
EVX,0.4806,7930142.91,01/09/2018
UKG,0.05588,7905710.49,01/09/2018
AMP,0.07842,7898674.52,01/09/2018
HTML,0.0001494,7869277.19,01/09/2018
MOON,0.00003498,7858214.66,01/09/2018
CAS,0.01637,7842761.45,01/09/2018
REPO,0.07126,7835490.34,01/09/2018
MOT,0.2028,7761255.18,01/09/2018
PRO,0.3968,7735733.19,01/09/2018
ZRC,1.98,7726734.41,01/09/2018
COS,0.06494,7715207.48,01/09/2018
BCPT,0.1044,7712570.47,01/09/2018
LA,0.09484,7685470.51,01/09/2018
NCT,0.004928,7620641.58,01/09/2018
UGC,0.01337,7605844.43,01/09/2018
PEPECASH,0.0108,7582303.31,01/09/2018
EGT,0.002714,7533415.95,01/09/2018
XRL,0.09283,7532234.78,01/09/2018
FLO,0.05109,7466992.15,01/09/2018
EVR,0.0142,7406252.86,01/09/2018
VIB,0.04227,7333664.08,01/09/2018
IVY,0.02449,7328639.74,01/09/2018
COLX,0.0006571,7297600.39,01/09/2018
SNX,0.1134,7192222.67,01/09/2018
DAT,0.007879,7133334.33,01/09/2018
BLK,0.09198,7087476.30,01/09/2018
RMC,4700.01,7082920.60,01/09/2018
CFI,0.02168,7047435.69,01/09/2018
NVC,3.18,6893652.12,01/09/2018
OCT,0.2285,6854231.80,01/09/2018
PRL,0.08058,6846302.35,01/09/2018
1ST,0.07949,6801243.83,01/09/2018
BKX,0.08645,6691420.33,01/09/2018
NMR,4.93,6650323.57,01/09/2018
IOC,0.392,6634852.58,01/09/2018
ZPR,0.005896,6604150.12,01/09/2018
GOT,0.1244,6593850.10,01/09/2018
SLR,0.1443,6547869.79,01/09/2018
BZNT,0.02338,6520931.65,01/09/2018
ART,0.1653,6493814.23,01/09/2018
XSPEC,0.3119,6483247.01,01/09/2018
DIM,0.003077,6469807.37,01/09/2018
MLM,0.005574,6456361.16,01/09/2018
TM2,0.01316,6452922.31,01/09/2018
EVN,0.05788,6446470.44,01/09/2018
GAM,5.58,6440290.89,01/09/2018
ELEC,0.01431,6409864.15,01/09/2018
PRA,0.1288,6384946.75,01/09/2018
DIVX,1.03,6384859.64,01/09/2018
DICE,0.9092,6366132.06,01/09/2018
LCS,0.1597,6357996.57,01/09/2018
DIME,0.00001175,6333270.95,01/09/2018
ZCN,0.1565,6260050.54,01/09/2018
SPC,0.01215,6257605.28,01/09/2018
DEV,0.5895,6249542.32,01/09/2018
NLC2,0.02982,6242747.33,01/09/2018
CAPP,0.01258,6227911.92,01/09/2018
BANCA,0.0003475,6222285.64,01/09/2018
PND,0.000191,6210497.67,01/09/2018
HMC,0.01534,6197653.34,01/09/2018
DATX,0.004442,6179589.74,01/09/2018
TAAS,0.7562,6159849.57,01/09/2018
RADS,1.73,6106853.60,01/09/2018
GUP,0.08108,6081057.90,01/09/2018
VRC,0.1945,6060816.76,01/09/2018
QUN,0.008512,6030827.75,01/09/2018
AAC,0.02399,5997589.79,01/09/2018
CBC,0.05989,5950458.11,01/09/2018
OXY[OLD],0.05273,5878371.01,01/09/2018
HST,0.1834,5873392.18,01/09/2018
XMY,0.003661,5862845.26,01/09/2018
TRIG,0.1826,5862009.82,01/09/2018
MTH,0.02667,5812392.71,01/09/2018
CRW,0.2881,5729016.78,01/09/2018
AXPR,0.0215,5696619.61,01/09/2018
XDCE,0.001506,5692135.52,01/09/2018
UP,0.0388,5677427.42,01/09/2018
DEB,0.02948,5673543.53,01/09/2018
XSH,0.011,5643500.15,01/09/2018
UUU,0.0009546,5632155.11,01/09/2018
NYC,0.00004199,5627081.88,01/09/2018
UPP,0.02902,5613307.44,01/09/2018
ONION,0.3544,5607524.36,01/09/2018
BQ,0.001801,5605604.99,01/09/2018
BCA,0.3077,5600681.46,01/09/2018
SENT,0.002777,5553413.18,01/09/2018
SNC,0.04623,5543658.67,01/09/2018
BLT,0.1153,5516416.71,01/09/2018
CHSB,0.009579,5516054.52,01/09/2018
MOC,0.03509,5500927.91,01/09/2018
LUX,2.31,5492376.82,01/09/2018
ZSC,0.004755,5483354.51,01/09/2018
ORMEUS,0.3217,5478363.16,01/09/2018
TIX,0.1349,5394470.69,01/09/2018
EXP,0.5135,5389461.99,01/09/2018
QAU,0.0719,5382701.73,01/09/2018
B2B,0.3259,5358223.52,01/09/2018
MINT,0.0002139,5335057.73,01/09/2018
NOKU,0.3866,5332718.95,01/09/2018
DXT,0.01354,5283160.00,01/09/2018
XES,0.02598,5280119.47,01/09/2018
MTN,0.02842,5257167.50,01/09/2018
ERO,0.02815,5256905.46,01/09/2018
LOC,0.5638,5239082.11,01/09/2018
AIDOC,0.01177,5216827.16,01/09/2018
CAG,0.1403,5205129.00,01/09/2018
MUE,0.03726,5185842.69,01/09/2018
OMNI,9.23,5179656.08,01/09/2018
XMX,0.0007369,5168676.10,01/09/2018
DTB,0.2272,5167558.77,01/09/2018
TIME,7.27,5160066.90,01/09/2018
ZMN,0.03769,5153987.49,01/09/2018
APX,7.32,5144757.31,01/09/2018
AC3,0.07393,5088596.01,01/09/2018
INCNT,0.1104,5079245.63,01/09/2018
LOKI,0.1896,5067318.65,01/09/2018
XLQ,0.09218,5039383.53,01/09/2018
CSNO,0.07187,5030595.36,01/09/2018
NPX,0.1981,5016730.49,01/09/2018
STK,0.01459,4986183.51,01/09/2018
GEN,0.1302,4984448.22,01/09/2018
POLIS,1.41,4961208.57,01/09/2018
KNT,0.01652,4954983.29,01/09/2018
ROCK2,0.315,4943568.42,01/09/2018
BPT,0.09289,4911340.64,01/09/2018
DYN,0.9535,4876576.23,01/09/2018
PCH,0.01567,4847481.19,01/09/2018
SWTH,0.009264,4842144.99,01/09/2018
XAUR,0.0425,4829761.40,01/09/2018
OPTI,0.2155,4805614.03,01/09/2018
MGD,0.0945,4777436.97,01/09/2018
SRCOIN,0.0009427,4762789.90,01/09/2018
BRM,0.007679,4755521.87,01/09/2018
NIM,0.002291,4745649.75,01/09/2018
MLN,7.91,4744195.24,01/09/2018
CXO,0.03662,4727199.22,01/09/2018
PBT,3755.86,4694827.88,01/09/2018
GET,0.4091,4658752.21,01/09/2018
SSC,0.01191,4644229.82,01/09/2018
RISE,0.03608,4633010.76,01/09/2018
RTE,0.01071,4594672.29,01/09/2018
ECOM,0.09805,4591368.27,01/09/2018
OAX,0.1832,4581759.41,01/09/2018
OMX,0.00803,4545707.67,01/09/2018
CLO,0.007609,4491261.50,01/09/2018
ARN,0.3453,4489165.63,01/09/2018
AC,0.002443,4452573.36,01/09/2018
IXT,0.1231,4404599.78,01/09/2018
GRFT,0.01161,4387865.34,01/09/2018
MRK,0.009072,4385051.44,01/09/2018
XST,0.1472,4367202.44,01/09/2018
PRG,0.06574,4334506.94,01/09/2018
OLT,0.01131,4318237.06,01/09/2018
CV,0.0007258,4317885.05,01/09/2018
REM,0.007178,4315971.07,01/09/2018
DLT,0.05015,4312104.05,01/09/2018
TUBE,0.05164,4308242.77,01/09/2018
SIB,0.2521,4282639.13,01/09/2018
SHND,2.677E-7,4275990.73,01/09/2018
BOT,0.1063,4252389.67,01/09/2018
RLX,0.004353,4249754.32,01/09/2018
SNTR,0.0000506,4223497.51,01/09/2018
UQC,0.422,4220353.66,01/09/2018
SHIP,0.02097,4213433.47,01/09/2018
PKC,0.09912,4180425.24,01/09/2018
ABL,0.02691,4111583.32,01/09/2018
MDT,0.01079,4098544.40,01/09/2018
NOTE,0.03034,4096651.53,01/09/2018
ADH,0.03649,4083578.15,01/09/2018
ALX,0.01219,4080254.13,01/09/2018
COVAL,0.004024,4024476.28,01/09/2018
BET,0.02391,3998693.04,01/09/2018
SKM,0.005825,3993626.96,01/09/2018
BTT,0.06922,3987245.83,01/09/2018
QBT,0.06004,3923635.72,01/09/2018
STX,0.08135,3915999.80,01/09/2018
MUSIC,0.004969,3856507.14,01/09/2018
EXRN,0.00004161,3849027.73,01/09/2018
GEM,0.003343,3836375.03,01/09/2018
LEV,0.03244,3830872.36,01/09/2018
SEM,0.49,3828109.47,01/09/2018
PAT,0.01502,3803312.84,01/09/2018
DNA,0.06114,3801760.34,01/09/2018
ABYSS,0.01706,3787004.38,01/09/2018
BZ,0.1339,3781648.56,01/09/2018
NTK,0.04634,3754853.75,01/09/2018
TNC,0.01119,3728765.68,01/09/2018
UBT,0.02682,3706631.40,01/09/2018
DOT,0.01186,3699604.46,01/09/2018
NKC,0.02505,3697081.07,01/09/2018
AUR,0.3252,3683651.96,01/09/2018
ESP,0.0001657,3674237.75,01/09/2018
NCC,0.02342,3655406.07,01/09/2018
FORK,0.8129,3621515.82,01/09/2018
BBN,0.01228,3596313.36,01/09/2018
ETK,0.002636,3592104.26,01/09/2018
DBIX,1.60,3575216.03,01/09/2018
GOLOS,0.0286,3560692.21,01/09/2018
DRT,0.005992,3544341.54,01/09/2018
NBC,0.07264,3478492.28,01/09/2018
RMESH,0.06173,3473918.54,01/09/2018
BSD,0.1691,3442025.25,01/09/2018
DONU,0.852,3432654.53,01/09/2018
LMC,0.01416,3432480.67,01/09/2018
IDH,0.008574,3429116.65,01/09/2018
AVT,0.5679,3407146.45,01/09/2018
CEEK,0.008237,3403641.29,01/09/2018
WCT,0.3388,3376395.77,01/09/2018
MVP,0.001516,3364227.23,01/09/2018
AIT,0.006206,3320383.68,01/09/2018
TFL,0.5311,3318076.39,01/09/2018
IPL,0.01645,3306950.00,01/09/2018
BMX,0.02865,3283956.83,01/09/2018
EXY,0.1211,3281178.51,01/09/2018
LATX,0.03903,3280381.70,01/09/2018
ENRG,0.02673,3266107.39,01/09/2018
OK,0.04403,3265599.37,01/09/2018
PTOY,0.04637,3246108.33,01/09/2018
AIR,0.003075,3228946.69,01/09/2018
COFI,0.01848,3219803.14,01/09/2018
RVT,0.1226,3217328.66,01/09/2018
SEQ,0.06978,3204066.65,01/09/2018
EFX,0.01549,3200761.38,01/09/2018
TSL,0.005301,3193482.79,01/09/2018
APH,0.07255,3181916.72,01/09/2018
FACE,0.006773,3177282.10,01/09/2018
ACAT,0.001136,3169689.91,01/09/2018
AID,0.0755,3161270.90,01/09/2018
LNC,0.02803,3160845.21,01/09/2018
NBAI,0.002673,3108169.05,01/09/2018
1337,0.0001178,3093427.54,01/09/2018
CHP,0.009779,3084485.82,01/09/2018
XNK,0.01674,3076949.00,01/09/2018
BERRY,0.01017,3066169.39,01/09/2018
OTN,1.58,3064108.14,01/09/2018
PCL,0.002985,3048137.59,01/09/2018
TOA,0.001157,2999902.67,01/09/2018
XSD,0.2037,2970210.07,01/09/2018
IFT,0.01533,2933201.44,01/09/2018
CCC,0.003823,2914379.48,01/09/2018
SWT,0.3512,2908093.21,01/09/2018
ABY,0.003645,2889002.95,01/09/2018
PTC,0.02126,2879646.00,01/09/2018
GCC,0.002152,2876817.78,01/09/2018
HBT,0.2125,2872192.81,01/09/2018
EVC,0.09176,2867404.34,01/09/2018
CURE,0.1199,2863694.17,01/09/2018
POLL,0.4082,2857362.71,01/09/2018
1WO,0.1381,2856904.81,01/09/2018
VME,0.01628,2834129.74,01/09/2018
SS,0.009983,2828024.61,01/09/2018
PINK,0.007311,2818182.97,01/09/2018
BEZ,0.05574,2813222.20,01/09/2018
ALIS,0.07219,2810622.72,01/09/2018
EKO,0.007518,2802629.38,01/09/2018
MYST,0.1191,2799646.48,01/09/2018
REBL,0.01629,2787415.96,01/09/2018
ELIX,0.08515,2761211.74,01/09/2018
BETR,0.01686,2746930.20,01/09/2018
CLN,0.02299,2722945.98,01/09/2018
FDZ,0.005398,2717723.00,01/09/2018
FLIXX,0.03384,2696005.70,01/09/2018
ATM,0.0005772,2690024.05,01/09/2018
OLE,0.009668,2678203.16,01/09/2018
PIRL,0.1067,2671400.20,01/09/2018
J8T,0.005627,2645962.84,01/09/2018
ADS,0.1355,2625224.19,01/09/2018
BCY,0.1132,2621689.40,01/09/2018
DOW,0.5845,2614598.40,01/09/2018
HBZ,0.004155,2586760.46,01/09/2018
BDG,0.007272,2583937.35,01/09/2018
LEDU,0.01186,2581915.32,01/09/2018
SPRTS,1.633E-7,2560086.64,01/09/2018
OBITS,0.1628,2551209.87,01/09/2018
HKN,0.476,2550523.65,01/09/2018
CTC,0.07304,2546808.14,01/09/2018
XHV,0.5644,2539722.32,01/09/2018
DGX,43.96,2538338.04,01/09/2018
CCRB,0.1023,2524991.87,01/09/2018
TRC,0.11,2523643.08,01/09/2018
DTH,0.03006,2513137.83,01/09/2018
REAL,0.2492,2505711.67,01/09/2018
LIF,0.1251,2503842.97,01/09/2018
KRM,0.001393,2483624.73,01/09/2018
XLR,1.65,2452536.28,01/09/2018
BNTY,0.01381,2451510.60,01/09/2018
X8X,0.0403,2451300.18,01/09/2018
CHIPS,0.116,2436443.56,01/09/2018
PLU,2.86,2433342.60,01/09/2018
BLUE,0.06588,2414233.83,01/09/2018
TRST,0.02596,2392311.32,01/09/2018
FLDC,0.003593,2387196.31,01/09/2018
NPER,0.04775,2384269.37,01/09/2018
SENC,0.01208,2383798.52,01/09/2018
IDXM,1180.52,2361037.35,01/09/2018
GBX,0.9856,2360776.00,01/09/2018
UFR,0.1209,2350338.97,01/09/2018
KWATT,0.08783,2348595.60,01/09/2018
ARO,0.03133,2345238.80,01/09/2018
MTC,0.008504,2328392.64,01/09/2018
CPC,1.17,2326936.76,01/09/2018
AVA,0.08244,2322817.92,01/09/2018
FLUZ,0.01122,2297197.10,01/09/2018
LIKE,0.004838,2291195.26,01/09/2018
SHP,0.1329,2283497.34,01/09/2018
SOUL,0.0389,2269301.65,01/09/2018
TRAK,0.02707,2266330.83,01/09/2018
HER,0.002921,2262484.52,01/09/2018
SSP,0.0007393,2254840.99,01/09/2018
GEO,0.7083,2245877.61,01/09/2018
LGS,17.23,2241039.49,01/09/2018
PAL,0.005492,2235536.65,01/09/2018
HB,0.04182,2224491.75,01/09/2018
TX,0.3358,2222933.49,01/09/2018
INXT,3.51,2209407.10,01/09/2018
TTT,0.00708,2194859.05,01/09/2018
GLC,0.05306,2188694.47,01/09/2018
VIN,0.004545,2182328.54,01/09/2018
FLP,0.03895,2179643.81,01/09/2018
HWC,0.2659,2179530.30,01/09/2018
2GIVE,0.004166,2167429.66,01/09/2018
MAX,0.03521,2163763.07,01/09/2018
QWARK,0.03364,2161935.98,01/09/2018
MTX,0.09299,2159559.68,01/09/2018
CAN,0.04929,2146312.50,01/09/2018
IND,0.0574,2129078.29,01/09/2018
TIPS,0.00001002,2126886.61,01/09/2018
DOV,0.02657,2123772.98,01/09/2018
BTCZ,0.0008301,2117866.10,01/09/2018
ZEIT,0.00005709,2110559.00,01/09/2018
TKS,0.6183,2107897.80,01/09/2018
LIFE,0.00008986,2106614.54,01/09/2018
BRX,0.3352,2100944.57,01/09/2018
NET,0.1982,2080594.34,01/09/2018
BLU,0.003593,2065000.82,01/09/2018
GOOD,0.003288,2040503.54,01/09/2018
KB3,0.002783,2037541.25,01/09/2018
NXC,0.0306,2035687.72,01/09/2018
NRVE,0.04335,2034109.22,01/09/2018
SENSE,0.01037,2031869.86,01/09/2018
OPT,0.01437,2013395.96,01/09/2018
GLA,0.1389,2008532.10,01/09/2018
CBT,0.01123,1946416.01,01/09/2018
MYB,0.02503,1941940.32,01/09/2018
SCL,0.115,1921862.24,01/09/2018
ADB,0.003308,1919244.51,01/09/2018
HPAY,0.124,1916117.21,01/09/2018
GXX,1.10,1912820.29,01/09/2018
XBC,16.82,1912179.66,01/09/2018
IOP,0.4361,1901538.26,01/09/2018
BEE,0.01089,1895540.16,01/09/2018
NIO,0.02513,1883236.04,01/09/2018
ICOS,3.69,1873899.54,01/09/2018
STA,0.3583,1863227.93,01/09/2018
RCT,0.005916,1862204.74,01/09/2018
808,0.000005395,1856533.60,01/09/2018
NSD,0.1037,1841558.03,01/09/2018
FOOD,0.00459,1830840.80,01/09/2018
ZAP,0.01516,1811669.60,01/09/2018
CBX,1.76,1795309.41,01/09/2018
SEND,0.05595,1794547.39,01/09/2018
PKT,0.1314,1790519.61,01/09/2018
PUT,0.03941,1784734.46,01/09/2018
ZLA,0.04458,1781680.31,01/09/2018
TGT,0.001869,1779621.82,01/09/2018
AMLT,0.02099,1773750.24,01/09/2018
ZEL,0.04924,1761948.79,01/09/2018
SXUT,0.07177,1760460.88,01/09/2018
RED,0.0135,1755193.64,01/09/2018
BTI,0.01286,1734612.33,01/09/2018
VIT,0.0075,1730647.15,01/09/2018
USNBT,0.1573,1727569.05,01/09/2018
ARY,0.02513,1719915.55,01/09/2018
SNOV,0.004247,1719765.07,01/09/2018
TAC,0.009253,1709317.90,01/09/2018
ANC,0.7977,1683418.23,01/09/2018
ASTRO,0.5076,1682178.00,01/09/2018
MSR,0.2348,1679130.66,01/09/2018
SONIQ,0.04264,1675774.05,01/09/2018
