Ticker,Price,Market Cap,Date,Stablecoin
ASC,0.000108,52990.97,01/05/2014,False
TOP,4.578e-06,52737.55,01/05/2014,False
EFL,0.004196,51336.56,01/05/2014,False
HEX,4.574e-06,50810.65,01/05/2014,False
PIG,0.0002928,50768.29,01/05/2014,False
FLO,0.001133,49571.83,01/05/2014,False
PLNC,0.009881,48189.04,01/05/2014,False
ELC,0.1332,47753.0,01/05/2014,False
THOR,4.574e-06,47498.09,01/05/2014,False
RPC,0.9548,46942.52,01/05/2014,False
GER,0.002118,46003.68,01/05/2014,False
AIR,0.0164,44235.04,01/05/2014,False
888,0.002763,44148.72,01/05/2014,False
LKY,0.002847,42423.6,01/05/2014,False
CAT,0.02328,41085.18,01/05/2014,False
LTB,0.3911,40797.79,01/05/2014,False
TES,0.0007913,38153.49,01/05/2014,False
FZ,0.005226,35649.47,01/05/2014,False
STL,0.01591,35641.64,01/05/2014,False
BTE,0.01449,35398.97,01/05/2014,False
BTG,1.36,35135.07,01/05/2014,False
DOPE,0.00075,34885.37,01/05/2014,False
CTM,5.542e-07,34712.31,01/05/2014,False
GLC,0.0008148,34486.27,01/05/2014,False
ZED,0.003176,33297.32,01/05/2014,False
ARG,0.02312,31360.6,01/05/2014,False
CGA,0.7553,30915.72,01/05/2014,False
GRUMP,1.663e-06,29492.25,01/05/2014,False
BLC,0.0119,28790.95,01/05/2014,False
MARS,0.005214,27365.06,01/05/2014,False
CSC,0.001286,26396.52,01/05/2014,False
NEC,0.004919,25802.08,01/05/2014,False
PMC,0.05024,25069.35,01/05/2014,False
LGC,0.01767,24359.21,01/05/2014,False
EBT,0.0001601,24204.7,01/05/2014,False
BCX,0.002545,24013.47,01/05/2014,False
TEA,0.0005724,23160.64,01/05/2014,False
EMO,4.434e-07,22033.24,01/05/2014,False
PXC,0.001553,20803.33,01/05/2014,False
RBY,0.001322,20686.14,01/05/2014,False
JKC,0.001944,19932.41,01/05/2014,False
BLU,0.0001798,19071.36,01/05/2014,False
LYC,0.0001601,18787.85,01/05/2014,False
NYAN,0.0003291,18740.97,01/05/2014,False
LGBT,1.829e-05,18225.66,01/05/2014,False
CORG,2.931e-07,16728.75,01/05/2014,False
ADN,0.004637,16726.25,01/05/2014,False
XJO,0.002408,16555.66,01/05/2014,False
POP,9.147e-06,16026.54,01/05/2014,False
GLB,0.01097,15943.64,01/05/2014,False
SBC,0.001229,15729.59,01/05/2014,False
MTS,0.004619,15676.56,01/05/2014,False
SMC,0.001204,15639.44,01/05/2014,False
ARI,0.0002518,15487.58,01/05/2014,False
TAK,8.762e-05,14890.57,01/05/2014,False
CASH,0.004695,13763.24,01/05/2014,False
CAGE,2.217e-07,13728.79,01/05/2014,False
VEL,0.0002744,13425.72,01/05/2014,False
PENG,1.118e-06,12392.04,01/05/2014,False
RT2,0.436,12088.77,01/05/2014,False
LC,0.01174,11723.42,01/05/2014,False
GAC,0.001377,11363.07,01/05/2014,False
CON,0.0007598,11067.99,01/05/2014,False
QQC,0.0005191,10990.69,01/05/2014,False
ANI,9.147e-06,10965.19,01/05/2014,False
CRC,0.0197,10834.1,01/05/2014,False
NRB,0.004472,10059.94,01/05/2014,False
GHC,5.031e-05,10023.63,01/05/2014,False
BTC,630.23,8094127199.29,01/06/2014,False
LTC,11.14,321886161.81,01/06/2014,False
NXT,0.05721,57204901.33,01/06/2014,False
DASH,12.93,56209180.93,01/06/2014,False
PPC,2.02,43310327.77,01/06/2014,False
DOGE,0.0004027,32411576.04,01/06/2014,False
XRP,0.004092,31988958.98,01/06/2014,False
NMC,2.28,20355604.12,01/06/2014,False
BLK,0.2047,15261384.8,01/06/2014,False
OMNI,16.71,10349619.4,01/06/2014,False
PTS,4.44,7275718.14,01/06/2014,False
XCP,2.67,7060670.61,01/06/2014,False
XC,1.24,6835715.86,01/06/2014,False
MAID,0.01439,6512654.6,01/06/2014,False
VTC,0.896,4348691.41,01/06/2014,False
QRK,0.01605,3978265.46,01/06/2014,False
XPM,0.5918,3452777.28,01/06/2014,False
FTC,0.06105,2738997.85,01/06/2014,False
MTC,0.3693,2687371.32,01/06/2014,False
AUR,0.2413,2622490.58,01/06/2014,False
QORA,0.000255,2549969.07,01/06/2014,False
ZET,0.01461,2345015.05,01/06/2014,False
MEC,0.09263,2196407.05,01/06/2014,False
YBC,1.29,1998441.98,01/06/2014,False
NVC,2.41,1962014.08,01/06/2014,False
XMR,1.74,1934459.52,01/06/2014,False
IFC,1.769e-05,1602038.73,01/06/2014,False
IXC,0.07971,1580091.69,01/06/2014,False
WDC,0.024,1365997.62,01/06/2014,False
MAX,0.06304,1346145.22,01/06/2014,False
BIL,0.0001604,1269133.96,01/06/2014,False
BTL,0.0004902,1234317.38,01/06/2014,False
ANC,1.05,1039565.87,01/06/2014,False
CINNI,0.05204,781203.08,01/06/2014,False
CAIx,0.4008,642067.11,01/06/2014,False
DVC,9.098e-05,636989.12,01/06/2014,False
RDD,2.395e-05,587158.17,01/06/2014,False
POT,0.004875,573975.51,01/06/2014,False
GRCX,0.02458,565875.15,01/06/2014,False
NYC,6.459e-06,525090.97,01/06/2014,False
UNO,2.82,522993.23,01/06/2014,False
FLT,0.002699,513623.54,01/06/2014,False
SPC,0.02517,505073.92,01/06/2014,False
NAS,5.033e-05,503311.68,01/06/2014,False
HBN,0.1064,494496.15,01/06/2014,False
EDU,6.42e-06,488912.2,01/06/2014,False
MINT,2.546e-05,487572.13,01/06/2014,False
KARMA,8.413e-06,460447.06,01/06/2014,False
XMY,0.00149,430831.88,01/06/2014,False
USDE,0.0005799,427440.32,01/06/2014,False
PND,1.307e-05,418805.81,01/06/2014,False
APC,0.02279,402365.48,01/06/2014,False
TRC,0.05615,371404.8,01/06/2014,False
TIX,5.38e-06,359812.51,01/06/2014,False
DGC,0.02176,338097.99,01/06/2014,False
BOST,0.0342,336526.18,01/06/2014,False
NRS,0.1514,331270.94,01/06/2014,False
XLB,0.01991,328649.65,01/06/2014,False
GLC,0.01045,326457.32,01/06/2014,False
FRC,0.007048,323961.48,01/06/2014,False
SILK,0.01051,322790.19,01/06/2014,False
I0C,0.01513,308890.55,01/06/2014,False
PRT,0.0004098,288791.9,01/06/2014,False
CURE,0.1992,279842.59,01/06/2014,False
DGB,0.0002254,265080.98,01/06/2014,False
MAST,0.107,262654.01,01/06/2014,False
TEK,0.2593,259208.9,01/06/2014,False
NET,0.0009507,255874.3,01/06/2014,False
ZEIT,9.179e-06,249219.69,01/06/2014,False
CLR,0.02962,243632.27,01/06/2014,False
MONA,0.0302,229517.68,01/06/2014,False
LGD,0.1018,227888.97,01/06/2014,False
ENC,0.02042,218260.19,01/06/2014,False
CBX,0.2275,216391.04,01/06/2014,False
NAUT,0.06682,213360.87,01/06/2014,False
UNC,0.02519,211329.72,01/06/2014,False
ECC,1.237e-05,209119.02,01/06/2014,False
SRC,0.1068,207857.15,01/06/2014,False
AC,0.001172,205324.56,01/06/2014,False
HOT,0.03775,196512.37,01/06/2014,False
UTC,0.01253,193999.65,01/06/2014,False
COMM,0.0001874,193274.37,01/06/2014,False
TAG,0.1271,186863.57,01/06/2014,False
ITC,0.00263,185282.44,01/06/2014,False
JPC,6.916e-05,181704.02,01/06/2014,False
XWC,0.0005847,176866.74,01/06/2014,False
TIPS,6.748e-07,176534.83,01/06/2014,False
SXC,0.002443,175380.28,01/06/2014,False
CACH,0.5131,170531.19,01/06/2014,False
CAP,0.04419,163026.47,01/06/2014,False
NLG,0.0007109,161654.3,01/06/2014,False
NOBL,0.0001198,157617.53,01/06/2014,False
EXE,0.01508,147238.5,01/06/2014,False
EXC,0.04109,142653.98,01/06/2014,False
SYNC,143.19,142331.86,01/06/2014,False
VRC,0.005297,141745.94,01/06/2014,False
MRC,5.029e-06,139403.29,01/06/2014,False
RIC,0.04276,137489.3,01/06/2014,False
DIEM,6.291e-06,135791.23,01/06/2014,False
PTC,0.003914,134852.07,01/06/2014,False
WATER,0.0002705,134425.16,01/06/2014,False
RBY,0.007197,132922.7,01/06/2014,False
GRS,0.002992,132454.22,01/06/2014,False
FST,0.001609,132024.05,01/06/2014,False
MMC,0.01793,123857.09,01/06/2014,False
SLR,0.006354,123079.9,01/06/2014,False
XBC,2.2,121879.55,01/06/2014,False
MNC,0.06887,118547.4,01/06/2014,False
BQC,0.003265,116530.61,01/06/2014,False
BTB,9.96,114702.78,01/06/2014,False
PHS,0.05683,114672.16,01/06/2014,False
YAC,0.004962,114255.18,01/06/2014,False
RED,0.002412,108982.18,01/06/2014,False
NOTE,0.001219,106128.14,01/06/2014,False
COL,3.326e-07,104066.94,01/06/2014,False
SHARE,0.001007,101809.08,01/06/2014,False
CRT,2.4,97859.59,01/06/2014,False
PINK,0.0002642,96179.06,01/06/2014,False
LEAF,6.302e-06,95968.5,01/06/2014,False
CESC,0.000195,93500.3,01/06/2014,False
FAIR,0.001862,93147.92,01/06/2014,False
MAZA,0.0002319,92788.41,01/06/2014,False
SCOT,9.437e-05,92483.6,01/06/2014,False
SAT,1.258e-05,91059.34,01/06/2014,False
OC,0.001743,89047.96,01/06/2014,False
LOT,6.302e-06,84178.66,01/06/2014,False
QCN,0.5492,81040.74,01/06/2014,False
ZS,0.02055,79572.52,01/06/2014,False
FRK,0.2868,79275.07,01/06/2014,False
CRYPT,0.0453,78047.37,01/06/2014,False
HEX,6.432e-06,77260.9,01/06/2014,False
QBC,0.00346,74871.4,01/06/2014,False
TOP,6.351e-06,73155.87,01/06/2014,False
BTCS,0.01338,72643.1,01/06/2014,False
EFL,0.005545,70902.22,01/06/2014,False
DMD,0.1903,70328.28,01/06/2014,False
MEOW,6.302e-06,67695.35,01/06/2014,False
42,10555.59,67212.53,01/06/2014,False
LKY,0.004223,66548.26,01/06/2014,False
FLAP,1.151e-06,64696.25,01/06/2014,False
XSI,0.008906,63819.09,01/06/2014,False
BST,0.0005678,61659.85,01/06/2014,False
KDC,0.008408,61554.01,01/06/2014,False
EAC,1.889e-05,60206.25,01/06/2014,False
HUC,0.02754,59118.71,01/06/2014,False
HIRO,0.00114,57066.31,01/06/2014,False
YC,0.001318,55625.77,01/06/2014,False
MMXIV,36.49,54534.45,01/06/2014,False
PAWN,0.007189,53803.02,01/06/2014,False
DEM,0.006466,53746.97,01/06/2014,False
888,0.002416,51581.58,01/06/2014,False
EMC2,0.0004966,51405.26,01/06/2014,False
ADN,0.006353,51112.61,01/06/2014,False
SUM,0.002203,50955.36,01/06/2014,False
XSV,0.002837,50664.92,01/06/2014,False
MOON,4.461e-07,49721.24,01/06/2014,False
CSC,0.002124,48014.13,01/06/2014,False
SPA,0.00161,47934.04,01/06/2014,False
XXL,1.11e-07,47418.0,01/06/2014,False
BLC,0.017,46876.35,01/06/2014,False
ASC,8.733e-05,45328.33,01/06/2014,False
QB,0.004089,44955.34,01/06/2014,False
ELC,0.1166,43641.1,01/06/2014,False
FLO,0.0009134,42900.34,01/06/2014,False
Q2C,0.0001744,41505.39,01/06/2014,False
MRY,0.001749,38858.72,01/06/2014,False
ORB,0.02837,38719.28,01/06/2014,False
MON,0.07253,38579.91,01/06/2014,False
ZED,0.003524,37737.85,01/06/2014,False
FZ,0.005192,36854.89,01/06/2014,False
DTC,0.02122,36358.3,01/06/2014,False
NEC,0.006337,35699.52,01/06/2014,False
GLC,0.000813,35235.52,01/06/2014,False
HVC,0.001557,34861.8,01/06/2014,False
CTM,5.445e-07,34102.63,01/06/2014,False
BDG,0.005462,34074.97,01/06/2014,False
CCN,0.0283,33677.31,01/06/2014,False
PIG,0.0001376,33547.21,01/06/2014,False
ZTC,0.008237,33426.06,01/06/2014,False
DRM,0.01836,32481.89,01/06/2014,False
BCX,0.003302,31158.16,01/06/2014,False
CAT,0.0213,30620.19,01/06/2014,False
ISR,0.008909,30425.57,01/06/2014,False
TEA,0.0007332,29754.22,01/06/2014,False
NRB,0.01294,29127.9,01/06/2014,False
MUN,0.001158,28759.97,01/06/2014,False
PLNC,0.004404,28585.02,01/06/2014,False
ARI,0.0003781,28031.82,01/06/2014,False
ARG,0.01891,27828.15,01/06/2014,False
SHIBE,0.0001104,27477.27,01/06/2014,False
HC,0.002768,27441.45,01/06/2014,False
BET,0.002225,27216.35,01/06/2014,False
BLU,0.000104,26807.26,01/06/2014,False
EBT,0.0001699,26656.91,01/06/2014,False
RPC,0.3671,26135.33,01/06/2014,False
DOPE,0.0004664,25467.56,01/06/2014,False
TES,0.0004538,25141.65,01/06/2014,False
LGBT,2.517e-05,25093.24,01/06/2014,False
KAR,0.002202,23334.0,01/06/2014,False
BTE,0.009151,22503.87,01/06/2014,False
CCX,6.291e-06,22230.01,01/06/2014,False
BTG,0.8208,21804.25,01/06/2014,False
EMO,4.336e-07,21707.14,01/06/2014,False
365,251.66,21189.05,01/06/2014,False
YANG,0.001176,21176.84,01/06/2014,False
XJO,0.00266,21031.64,01/06/2014,False
XDQ,0.3229,20839.03,01/06/2014,False
MARS,0.003693,20692.12,01/06/2014,False
CASH,0.005244,19740.99,01/06/2014,False
ENRG,0.0001783,19717.09,01/06/2014,False
PXC,0.001322,19529.73,01/06/2014,False
SPT,0.003996,19317.46,01/06/2014,False
SBC,0.001349,18406.98,01/06/2014,False
JKC,0.001646,18291.17,01/06/2014,False
CGA,0.4468,18287.0,01/06/2014,False
QQC,0.0008022,17132.41,01/06/2014,False
LTCX,0.1335,17031.97,01/06/2014,False
VEL,0.0003217,16154.87,01/06/2014,False
YIN,0.0008745,15741.07,01/06/2014,False
XPD,0.0004665,15698.94,01/06/2014,False
STL,0.006273,15670.64,01/06/2014,False
HIC,0.001567,15669.49,01/06/2014,False
SMC,0.001059,15463.91,01/06/2014,False
OSC,0.003165,15000.58,01/06/2014,False
OMC,0.008179,14994.9,01/06/2014,False
CTZ,2.517e-05,14654.17,01/06/2014,False
GRUMP,7.773e-07,14605.63,01/06/2014,False
LTB,0.1079,14410.4,01/06/2014,False
GUN,0.0002642,14311.01,01/06/2014,False
VGC,0.002231,14093.65,01/06/2014,False
CRC,0.02269,13823.3,01/06/2014,False
AIM,0.0004471,13413.1,01/06/2014,False
WIN,0.0008179,13211.63,01/06/2014,False
BITS,0.0008668,13180.12,01/06/2014,False
CORG,2.081e-07,13136.33,01/06/2014,False
PMC,0.02528,12613.97,01/06/2014,False
UNB,0.0086,12376.75,01/06/2014,False
LCP,0.05348,11841.98,01/06/2014,False
FRQ,5.286e-05,11820.89,01/06/2014,False
PENG,7.808e-07,11232.08,01/06/2014,False
AIR,0.003888,10789.38,01/06/2014,False
LYC,6.291e-05,10669.53,01/06/2014,False
NYAN,0.000145,10435.26,01/06/2014,False
CAGE,1.652e-07,10243.9,01/06/2014,False
BEN,0.004141,10051.73,01/06/2014,False
BTC,640.81,8311322251.41,01/07/2014,False
LTC,7.79,232339334.41,01/07/2014,False
NXT,0.06209,62090124.43,01/07/2014,False
DASH,7.9,35002956.63,01/07/2014,False
PPC,1.39,29958395.85,01/07/2014,False
XRP,0.003623,28326172.36,01/07/2014,False
DOGE,0.0002588,22067667.32,01/07/2014,False
NMC,1.78,16295696.34,01/07/2014,False
BLK,0.142,10587614.4,01/07/2014,False
OMNI,15.54,9624426.0,01/07/2014,False
BCN,5.119e-05,8022415.41,01/07/2014,False
PTS,4.54,7468591.74,01/07/2014,False
MAID,0.01648,7457665.41,01/07/2014,False
VRC,0.2744,7347458.85,01/07/2014,False
XCP,2.05,5436261.9,01/07/2014,False
XC,0.8012,4418634.48,01/07/2014,False
ZET,0.02716,4362417.52,01/07/2014,False
XMR,2.35,4239460.95,01/07/2014,False
QRK,0.01569,3889980.44,01/07/2014,False
NTR,0.01672,3518350.12,01/07/2014,False
VTC,0.5134,2931264.74,01/07/2014,False
QORA,0.0002252,2252364.21,01/07/2014,False
KARMA,3.801e-05,2229788.48,01/07/2014,False
FTC,0.0448,2146965.12,01/07/2014,False
XPM,0.342,2132125.04,01/07/2014,False
START,0.04285,1831621.7,01/07/2014,False
POT,0.01403,1794377.9,01/07/2014,False
WDC,0.02807,1667295.12,01/07/2014,False
AUR,0.1503,1649660.88,01/07/2014,False
IFC,1.778e-05,1610128.4,01/07/2014,False
YBC,0.9603,1590505.98,01/07/2014,False
MEC,0.05913,1427745.65,01/07/2014,False
NEM,1798.02,1393465.04,01/07/2014,False
NVC,1.43,1206779.29,01/07/2014,False
CLOAK,0.2536,1144530.62,01/07/2014,False
RDD,3.932e-05,1024833.63,01/07/2014,False
RZR,0.6655,1021722.09,01/07/2014,False
IXC,0.05001,1011352.55,01/07/2014,False
MAX,0.03906,913736.72,01/07/2014,False
ANC,0.7914,843473.63,01/07/2014,False
MIN,0.02946,793671.56,01/07/2014,False
CRYPT,0.2365,709739.88,01/07/2014,False
CINNI,0.04502,676362.79,01/07/2014,False
MINT,3.442e-05,666454.7,01/07/2014,False
JPC,0.0001719,663146.2,01/07/2014,False
BIL,8.076e-05,655235.82,01/07/2014,False
DVC,8.532e-05,614246.26,01/07/2014,False
USDE,0.0007101,585283.87,01/07/2014,False
EDU,6.571e-06,576421.16,01/07/2014,False
NYC,6.403e-06,575186.79,01/07/2014,False
TEK,0.3776,516379.12,01/07/2014,False
NAS,5.122e-05,512231.27,01/07/2014,False
NAUT,0.1355,509963.06,01/07/2014,False
FC2,0.0001153,479795.38,01/07/2014,False
GUE,0.1044,470010.29,01/07/2014,False
UNO,2.39,451640.07,01/07/2014,False
MTC,0.06125,446637.86,01/07/2014,False
VOOT,0.006403,441156.74,01/07/2014,False
SUPER,0.02981,439357.76,01/07/2014,False
XMY,0.001068,400543.97,01/07/2014,False
GRCX,0.01585,398313.4,01/07/2014,False
GLC,0.01258,397906.42,01/07/2014,False
BBR,0.6988,391625.32,01/07/2014,False
BOST,0.03194,373998.25,01/07/2014,False
HBN,0.06045,306739.74,01/07/2014,False
TRC,0.04428,292882.84,01/07/2014,False
SAT,3.845e-05,287937.47,01/07/2014,False
TIX,4.297e-06,287334.14,01/07/2014,False
DGB,0.000234,282871.97,01/07/2014,False
PND,8.756e-06,280998.17,01/07/2014,False
BTL,0.0001103,278000.21,01/07/2014,False
FRC,0.005954,273682.75,01/07/2014,False
CBX,0.2562,244012.73,01/07/2014,False
CAIx,0.1501,240925.12,01/07/2014,False
APC,0.01292,239314.2,01/07/2014,False
FLT,0.001251,238044.73,01/07/2014,False
URO,0.8452,234206.58,01/07/2014,False
XWC,0.000773,233962.57,01/07/2014,False
UTC,0.01409,232997.4,01/07/2014,False
SCOT,0.0002369,232169.09,01/07/2014,False
DGC,0.01447,231470.91,01/07/2014,False
CHA,0.4489,231348.5,01/07/2014,False
AC,0.001257,225346.38,01/07/2014,False
WKC,0.09754,224034.66,01/07/2014,False
PTC,0.005056,210582.06,01/07/2014,False
I0C,0.01025,209825.79,01/07/2014,False
SYNC,209.04,209035.61,01/07/2014,False
ZS,0.05336,207651.67,01/07/2014,False
NRS,0.08531,203149.41,01/07/2014,False
NOTE,0.002265,199998.87,01/07/2014,False
888,0.00769,190964.25,01/07/2014,False
CAP,0.04565,185240.64,01/07/2014,False
SILK,0.004288,185206.78,01/07/2014,False
BURN,0.08047,175475.87,01/07/2014,False
NET,0.000621,171551.6,01/07/2014,False
CLR,0.01956,171341.86,01/07/2014,False
EXC,0.04934,171299.2,01/07/2014,False
ROX,0.0333,149836.96,01/07/2014,False
NOBL,9.61e-05,146067.89,01/07/2014,False
SXC,0.001961,145377.08,01/07/2014,False
C2,0.001453,145311.21,01/07/2014,False
TAC,0.02563,143730.16,01/07/2014,False
NLG,0.0005858,143293.68,01/07/2014,False
COMM,0.0001365,142388.18,01/07/2014,False
DIEM,6.487e-06,140007.69,01/07/2014,False
MNC,0.07956,136954.94,01/07/2014,False
PRT,0.0001922,136276.69,01/07/2014,False
HUC,0.05319,136248.42,01/07/2014,False
CURE,0.08414,122865.04,01/07/2014,False
NAV,0.002247,121998.09,01/07/2014,False
BQC,0.003316,119028.06,01/07/2014,False
WATER,0.0002369,117718.01,01/07/2014,False
RIC,0.0289,117332.69,01/07/2014,False
EMC2,0.001014,116350.33,01/07/2014,False
RBY,0.00575,115633.85,01/07/2014,False
GLYPH,0.08024,114669.22,01/07/2014,False
SRC,0.05261,113657.82,01/07/2014,False
TIPS,4.018e-07,110553.88,01/07/2014,False
FRAC,0.2484,110406.25,01/07/2014,False
EXE,0.008664,109323.86,01/07/2014,False
CACH,0.326,108361.11,01/07/2014,False
DMD,0.2326,108072.96,01/07/2014,False
PINK,0.0002955,107553.48,01/07/2014,False
UNC,0.0126,105690.27,01/07/2014,False
MAST,0.04157,102390.92,01/07/2014,False
YAC,0.003952,98431.35,01/07/2014,False
LEAF,6.406e-06,98157.41,01/07/2014,False
TAG,0.05978,97030.08,01/07/2014,False
BTB,7.79,94438.4,01/07/2014,False
MAMM,0.018,92513.87,01/07/2014,False
LOT,6.408e-06,92109.37,01/07/2014,False
XLB,0.005412,89350.79,01/07/2014,False
VVV,0.03246,88313.98,01/07/2014,False
OC,0.001658,85051.72,01/07/2014,False
EFL,0.006249,83270.72,01/07/2014,False
XBC,1.42,78358.08,01/07/2014,False
SHA,0.0002241,77441.59,01/07/2014,False
COL,2.338e-07,73161.58,01/07/2014,False
MMC,0.0105,72509.79,01/07/2014,False
XSI,0.009606,70497.62,01/07/2014,False
CSC,0.003076,69535.85,01/07/2014,False
GOOD,0.001234,68497.2,01/07/2014,False
VGC,0.007644,67968.51,01/07/2014,False
QBC,0.003041,67132.02,01/07/2014,False
SPA,0.002145,66312.55,01/07/2014,False
XDN,1.921e-05,66168.93,01/07/2014,False
GRS,0.001343,65106.06,01/07/2014,False
MEOW,5.365e-06,64619.54,01/07/2014,False
SLR,0.002943,64568.23,01/07/2014,False
ADN,0.005631,64279.21,01/07/2014,False
ABY,0.0002241,64001.88,01/07/2014,False
MAZA,0.0001282,62945.76,01/07/2014,False
QCN,0.2057,59652.33,01/07/2014,False
PIGGY,0.0001202,56885.78,01/07/2014,False
MRY,0.002403,56667.91,01/07/2014,False
ENRG,0.0005058,56205.64,01/07/2014,False
TES,0.0009269,56085.39,01/07/2014,False
ORB,0.03662,55882.3,01/07/2014,False
DEM,0.005883,55175.28,01/07/2014,False
PHS,0.02638,54594.76,01/07/2014,False
BBL,0.02389,54484.51,01/07/2014,False
MRC,1.908e-06,54219.42,01/07/2014,False
HVC,0.0008712,53637.03,01/07/2014,False
LOL,0.02166,53441.21,01/07/2014,False
HYPER,0.01696,51708.61,01/07/2014,False
MOON,3.899e-07,49082.37,01/07/2014,False
EAC,1.296e-05,47309.43,01/07/2014,False
MOTO,0.01921,47257.56,01/07/2014,False
FST,0.0005296,45322.5,01/07/2014,False
EBT,0.0002884,45321.52,01/07/2014,False
BLC,0.01455,44817.88,01/07/2014,False
SFR,0.003976,44503.45,01/07/2014,False
FRK,0.1472,44416.45,01/07/2014,False
ZED,0.003873,43316.19,01/07/2014,False
AIM,0.001442,43305.6,01/07/2014,False
BTCS,0.007043,42895.78,01/07/2014,False
42,4822.39,42829.53,01/07/2014,False
XGR,0.003502,39969.89,01/07/2014,False
SPC,0.03582,39745.06,01/07/2014,False
NRB,0.01762,39671.74,01/07/2014,False
KTK,0.002296,39157.64,01/07/2014,False
ZEIT,1.434e-06,38925.0,01/07/2014,False
FAIR,0.0007683,38431.89,01/07/2014,False
LKY,0.002275,36967.38,01/07/2014,False
MON,0.03218,32956.27,01/07/2014,False
YC,0.0007694,32491.86,01/07/2014,False
ECC,1.894e-06,32127.19,01/07/2014,False
GUN,0.0005378,31287.41,01/07/2014,False
BLZ,0.0004674,30700.08,01/07/2014,False
HIRO,0.0004453,29923.05,01/07/2014,False
LGD,0.00644,29889.67,01/07/2014,False
THC,0.0003009,29729.33,01/07/2014,False
BDG,0.004674,29345.88,01/07/2014,False
PAWN,0.003848,28859.34,01/07/2014,False
FLO,0.0004992,28191.28,01/07/2014,False
DTC,0.01624,27825.02,01/07/2014,False
RPC,0.2935,27194.41,01/07/2014,False
ISR,0.007799,26634.94,01/07/2014,False
ARI,0.0003268,26512.65,01/07/2014,False
GLC,0.0005447,26470.87,01/07/2014,False
FCN,0.07757,26213.63,01/07/2014,False
FLAP,4.615e-07,25952.65,01/07/2014,False
QB,0.002343,25861.15,01/07/2014,False
HMY,0.007306,25629.65,01/07/2014,False
BLU,6.559e-05,24713.51,01/07/2014,False
CTM,3.897e-07,24407.45,01/07/2014,False
MNR,0.00954,24335.18,01/07/2014,False
CCN,0.01393,24084.83,01/07/2014,False
XDQ,0.141,23834.96,01/07/2014,False
BCH,0.004264,23811.31,01/07/2014,False
BET,0.00173,23486.46,01/07/2014,False
GDN,0.007607,23249.53,01/07/2014,False
BTE,0.009413,23149.45,01/07/2014,False
CRT,0.4999,23049.24,01/07/2014,False
ASC,4.209e-05,22646.08,01/07/2014,False
KDC,0.003093,22639.58,01/07/2014,False
COOL,0.0002177,22277.42,01/07/2014,False
DIME,1.021e-07,22100.84,01/07/2014,False
DIS,0.001593,22079.85,01/07/2014,False
NEC,0.003656,21995.57,01/07/2014,False
KORE,0.01732,21627.99,01/07/2014,False
PXC,0.001329,21436.86,01/07/2014,False
CAT,0.01451,21212.6,01/07/2014,False
BTG,0.7554,20581.78,01/07/2014,False
MMXIV,9.96,20008.82,01/07/2014,False
XSV,0.001082,19497.57,01/07/2014,False
LGC,0.005449,19397.53,01/07/2014,False
ELC,0.05059,19386.78,01/07/2014,False
MARS,0.003255,19004.26,01/07/2014,False
BITS,0.001223,18813.92,01/07/2014,False
JKC,0.001637,18777.38,01/07/2014,False
UNB,0.01274,18724.64,01/07/2014,False
DRM,0.01039,18431.67,01/07/2014,False
AIR,0.006256,17882.42,01/07/2014,False
XJO,0.001922,17086.98,01/07/2014,False
HOT,0.003201,16666.24,01/07/2014,False
DIG,0.0008644,16562.24,01/07/2014,False
LTB,0.1015,16467.66,01/07/2014,False
EMO,3.261e-07,16324.51,01/07/2014,False
Q2C,6.566e-05,15625.09,01/07/2014,False
